 ,Label,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
10594,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0048-0230:c:2/3 t:5/12 - TimeCourseNoise #3,791,12891.473,94,52226,1391.448,1352.819,1374,1368,34,31
10595,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0049-0231:c:2/3 t:5/12 - TimeCourseNoise #3,732,14497.156,286,55445,1529.316,1351.327,1514,1368,29,33
10596,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0050-0235:c:2/3 t:5/12 - TimeCourseNoise #3,837,13952.613,130,54275,1447.506,1348.397,1432,1366,32,37
10597,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0051-0238:c:2/3 t:5/12 - TimeCourseNoise #3,822,12406.167,68,55507,665.810,1344.574,646,1362,37,34
10598,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0052-0243:c:2/3 t:5/12 - TimeCourseNoise #3,963,15041.533,230,56151,919.714,1341.420,900,1359,39,38
10599,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0053-0243:c:2/3 t:5/12 - TimeCourseNoise #3,1149,14976.500,84,50435,720.570,1340.456,700,1358,42,36
10600,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0054-0243:c:2/3 t:5/12 - TimeCourseNoise #3,1061,13372.115,125,55731,365.486,1340.195,345,1357,43,35
10601,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0055-0252:c:2/3 t:5/12 - TimeCourseNoise #3,1107,13991.546,109,57457,987.651,1331.431,970,1351,37,41
10602,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0056-0253:c:2/3 t:5/12 - TimeCourseNoise #3,1337,13996.254,98,53490,186.120,1331.056,163,1350,45,40
10603,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0057-0255:c:2/3 t:5/12 - TimeCourseNoise #3,976,11992.899,71,61850,1062.160,1328.873,1043,1346,37,36
10604,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0058-0251:c:2/3 t:5/12 - TimeCourseNoise #3,499,12776.114,68,56916,235.191,1331.730,220,1343,29,22
10605,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0059-0265:c:2/3 t:5/12 - TimeCourseNoise #3,1084,16308.852,86,60878,768.064,1318.173,747,1336,41,36
10606,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0060-0260:c:2/3 t:5/12 - TimeCourseNoise #3,448,11900.261,185,49470,1268.752,1322.504,1250,1335,32,25
10607,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0061-0274:c:2/3 t:5/12 - TimeCourseNoise #3,1078,13835.225,82,53312,39.554,1308.555,22,1328,38,39
10608,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0062-0277:c:2/3 t:5/12 - TimeCourseNoise #3,651,12678.900,276,51292,1121.386,1308.150,1105,1321,32,30
10609,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0063-0281:c:2/3 t:5/12 - TimeCourseNoise #3,529,12098.238,270,51963,1563.959,1304.048,1549,1318,32,32
10610,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0064-0288:c:2/3 t:5/12 - TimeCourseNoise #3,886,12709.892,59,47840,1374.683,1295.255,1356,1314,38,38
10611,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0065-0299:c:2/3 t:5/12 - TimeCourseNoise #3,1259,13711.597,89,57719,673.502,1283.494,655,1306,37,45
10612,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0066-0303:c:2/3 t:5/12 - TimeCourseNoise #3,1538,13664.095,78,52944,117.151,1278.316,94,1301,47,43
10613,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0067-0304:c:2/3 t:5/12 - TimeCourseNoise #3,694,12939.650,137,52569,915.503,1279.347,902,1294,29,31
10614,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0068-0307:c:2/3 t:5/12 - TimeCourseNoise #3,477,12258.025,132,44476,1322.907,1274.431,1307,1289,33,27
10615,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0069-0308:c:2/3 t:5/12 - TimeCourseNoise #3,558,12910.871,157,42581,168.391,1275.136,154,1288,28,26
10616,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0070-0314:c:2/3 t:5/12 - TimeCourseNoise #3,1181,17898.842,208,61619,1526.696,1268.607,1506,1287,42,37
10617,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0071-0323:c:2/3 t:5/12 - TimeCourseNoise #3,1454,14158.777,85,53703,771.677,1260.752,749,1283,45,47
10618,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0072-0316:c:2/3 t:5/12 - TimeCourseNoise #3,700,14298.839,128,49341,1191.567,1266.910,1176,1282,31,30
10619,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0073-0320:c:2/3 t:5/12 - TimeCourseNoise #3,748,12925.828,78,49867,716.941,1264.473,702,1279,31,32
10620,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0074-0322:c:2/3 t:5/12 - TimeCourseNoise #3,699,12390.256,128,45662,1141.955,1259.673,1126,1276,33,31
10621,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0075-0332:c:2/3 t:5/12 - TimeCourseNoise #3,923,14477.542,197,64382,955.267,1249.259,938,1271,38,40
10622,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0076-0331:c:2/3 t:5/12 - TimeCourseNoise #3,681,12385.816,105,42514,1050.876,1251.452,1035,1268,35,33
10623,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0077-0333:c:2/3 t:5/12 - TimeCourseNoise #3,670,18057.778,93,65535,1482.775,1249.133,1469,1265,28,31
10624,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0078-0333:c:2/3 t:5/12 - TimeCourseNoise #3,590,12024.005,91,43483,1359.071,1249.214,1346,1264,26,29
10625,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0079-0343:c:2/3 t:5/12 - TimeCourseNoise #3,480,12537.248,73,49751,140.887,1240.033,126,1252,31,24
10626,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0080-0353:c:2/3 t:5/12 - TimeCourseNoise #3,1796,15449.154,105,64627,628.760,1229.531,602,1252,53,45
10627,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0081-0355:c:2/3 t:5/12 - TimeCourseNoise #3,1077,13932.109,128,49853,1011.110,1227.275,991,1245,39,35
10628,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0082-0362:c:2/3 t:5/12 - TimeCourseNoise #3,998,13688.101,66,55940,63.870,1218.674,44,1241,43,40
10629,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0083-0361:c:2/3 t:5/12 - TimeCourseNoise #3,660,18508.902,109,60245,825.611,1221.539,811,1237,28,31
10630,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0084-0361:c:2/3 t:5/12 - TimeCourseNoise #3,419,12496.017,331,42324,220.438,1221.853,205,1232,32,21
10631,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0085-0371:c:2/3 t:5/12 - TimeCourseNoise #3,773,13486.423,164,56318,1285.301,1212.146,1268,1227,33,31
10632,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0086-0376:c:2/3 t:5/12 - TimeCourseNoise #3,759,12811.925,187,65535,1558.524,1207.121,1541,1225,34,36
10633,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0087-0392:c:2/3 t:5/12 - TimeCourseNoise #3,2413,17729.387,73,64858,798.829,1189.900,759,1223,78,64
10634,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0088-0385:c:2/3 t:5/12 - TimeCourseNoise #3,1255,16857.989,117,60238,1465.694,1197.781,1445,1218,41,40
10635,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0089-0385:c:2/3 t:5/12 - TimeCourseNoise #3,923,12911.511,82,50933,527.679,1198.712,509,1215,40,34
10636,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0090-0395:c:2/3 t:5/12 - TimeCourseNoise #3,1413,15430.492,112,62499,865.286,1187.032,845,1211,41,47
10637,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0091-0386:c:2/3 t:5/12 - TimeCourseNoise #3,561,12479.078,96,47104,966.261,1197.470,950,1211,32,29
10638,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0092-0390:c:2/3 t:5/12 - TimeCourseNoise #3,1053,13563.244,89,50261,1060.834,1191.569,1040,1210,40,35
10639,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0093-0403:c:2/3 t:5/12 - TimeCourseNoise #3,2110,14921.349,59,60348,114.266,1179.101,91,1208,62,56
10640,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0094-0390:c:2/3 t:5/12 - TimeCourseNoise #3,517,13842.240,160,53304,1230.705,1192.392,1219,1206,26,27
10641,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0095-0410:c:2/3 t:5/12 - TimeCourseNoise #3,1744,12275.952,50,57618,734.023,1171.966,708,1194,54,43
10642,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0096-0401:c:2/3 t:5/12 - TimeCourseNoise #3,558,12621.416,91,59465,1330.267,1181.394,1315,1194,30,25
10643,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0097-0405:c:2/3 t:5/12 - TimeCourseNoise #3,538,13829.164,201,48267,372.203,1175.822,359,1193,26,31
10644,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0098-0415:c:2/3 t:5/12 - TimeCourseNoise #3,954,13334.897,82,58954,598.832,1168.294,581,1186,36,36
10645,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0099-0412:c:2/3 t:5/12 - TimeCourseNoise #3,635,13809.822,98,62778,1107.320,1170.883,1092,1186,29,31
10646,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0100-0419:c:2/3 t:5/12 - TimeCourseNoise #3,678,13410.593,205,48813,670.501,1164.239,657,1182,28,37
10647,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0101-0427:c:2/3 t:5/12 - TimeCourseNoise #3,1264,13706.744,116,59006,230.109,1155.464,210,1179,38,47
10648,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0102-0428:c:2/3 t:5/12 - TimeCourseNoise #3,799,13233.985,128,51755,1184.395,1153.828,1169,1175,32,40
10649,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0103-0435:c:2/3 t:5/12 - TimeCourseNoise #3,1209,14148.208,116,52377,1243.266,1146.798,1224,1169,39,42
10650,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0104-0445:c:2/3 t:5/12 - TimeCourseNoise #3,1481,14910.664,119,55949,355.753,1136.950,333,1160,46,45
10651,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0105-0444:c:2/3 t:5/12 - TimeCourseNoise #3,1134,14440.183,128,59684,853.426,1138.739,833,1157,40,37
10652,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0106-0449:c:2/3 t:5/12 - TimeCourseNoise #3,1299,14399.972,215,53957,156.574,1133.999,137,1154,40,40
10653,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0107-0446:c:2/3 t:5/12 - TimeCourseNoise #3,870,16550.746,213,59820,1313.720,1137.309,1297,1153,34,32
10654,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0108-0456:c:2/3 t:5/12 - TimeCourseNoise #3,1711,17306.474,114,65535,801.712,1126.141,777,1150,50,47
10655,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0109-0450:c:2/3 t:5/12 - TimeCourseNoise #3,892,12618.039,75,54480,1370.492,1133.197,1354,1150,35,34
10656,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0110-0447:c:2/3 t:5/12 - TimeCourseNoise #3,982,14153.957,59,54720,1440.447,1134.775,1411,1150,52,29
10657,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0111-0455:c:2/3 t:5/12 - TimeCourseNoise #3,1396,16070.572,196,55041,26.458,1128.345,4,1148,45,40
10658,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0112-0451:c:2/3 t:5/12 - TimeCourseNoise #3,485,12628.757,82,54040,704.327,1132.372,689,1144,31,25
10659,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0113-0458:c:2/3 t:5/12 - TimeCourseNoise #3,906,13807.277,103,50304,621.462,1124.413,603,1142,35,35
10660,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0114-0459:c:2/3 t:5/12 - TimeCourseNoise #3,773,13044.054,139,48000,930.039,1122.869,914,1141,32,35
10661,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0115-0472:c:2/3 t:5/12 - TimeCourseNoise #3,430,13275.214,86,48786,1187.119,1110.858,1175,1125,23,28
10662,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0116-0482:c:2/3 t:5/12 - TimeCourseNoise #3,1736,14646.442,89,58108,544.316,1099.642,506,1118,73,35
10663,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0117-0490:c:2/3 t:5/12 - TimeCourseNoise #3,1034,14997.820,142,63578,854.795,1093.150,837,1112,35,38
10664,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0118-0489:c:2/3 t:5/12 - TimeCourseNoise #3,609,13387.396,91,50331,1275.295,1094.572,1262,1109,26,30
10665,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0119-0493:c:2/3 t:5/12 - TimeCourseNoise #3,642,13625.223,219,49643,451.592,1090.702,432,1102,36,24
10666,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0120-0504:c:2/3 t:5/12 - TimeCourseNoise #3,996,12677.686,89,48509,900.420,1078.342,883,1097,34,37
10667,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0121-0507:c:2/3 t:5/12 - TimeCourseNoise #3,720,12209.953,71,64542,599.004,1077.636,585,1096,34,41
10668,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0122-0505:c:2/3 t:5/12 - TimeCourseNoise #3,798,14393.771,110,54686,1369.848,1078.129,1352,1095,34,34
10669,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0123-0519:c:2/3 t:5/12 - TimeCourseNoise #3,1380,16060.690,57,61761,215.722,1064.393,196,1088,41,48
10670,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0124-0523:c:2/3 t:5/12 - TimeCourseNoise #3,900,12734.171,110,51809,817.703,1060.254,801,1082,35,44
10671,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0125-0517:c:2/3 t:5/12 - TimeCourseNoise #3,809,13116.785,119,46144,1059.521,1065.961,1040,1082,41,32
10672,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0126-0526:c:2/3 t:5/12 - TimeCourseNoise #3,1046,14180.706,69,53541,144.844,1057.900,128,1078,35,43
10673,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0127-0528:c:2/3 t:5/12 - TimeCourseNoise #3,1563,15801.147,91,55899,517.048,1054.236,488,1078,52,47
10674,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0128-0518:c:2/3 t:5/12 - TimeCourseNoise #3,443,12642.578,91,62867,1427.119,1064.308,1415,1078,25,26
10675,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0129-0528:c:2/3 t:5/12 - TimeCourseNoise #3,1015,14254.149,96,58181,1212.193,1054.965,1193,1073,37,37
10676,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0130-0534:c:2/3 t:5/12 - TimeCourseNoise #3,900,14582.194,128,57210,56.571,1045.938,40,1067,36,37
10677,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0131-0535:c:2/3 t:5/12 - TimeCourseNoise #3,827,11714.117,73,51838,645.349,1047.849,631,1067,28,38
10678,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0132-0539:c:2/3 t:5/12 - TimeCourseNoise #3,1520,22672.869,82,65535,775.831,1043.902,754,1066,43,45
10679,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0133-0540:c:2/3 t:5/12 - TimeCourseNoise #3,802,12933.637,82,59235,304.960,1044.303,292,1064,25,43
10680,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0134-0538:c:2/3 t:5/12 - TimeCourseNoise #3,598,12522.921,141,50552,726.604,1041.692,710,1063,31,36
10681,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0135-0543:c:2/3 t:5/12 - TimeCourseNoise #3,459,12274.608,66,59082,448.474,1040.243,430,1051,38,23
10682,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0136-0554:c:2/3 t:5/12 - TimeCourseNoise #3,1252,15183.986,103,62305,394.328,1029.518,375,1050,40,43
10683,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0137-0553:c:2/3 t:5/12 - TimeCourseNoise #3,559,11508.109,123,45481,922.416,1027.876,909,1046,27,33
10684,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0138-0565:c:2/3 t:5/12 - TimeCourseNoise #3,1866,21375.456,75,65535,1071.386,1017.243,1046,1041,50,47
10685,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0139-0562:c:2/3 t:5/12 - TimeCourseNoise #3,852,12482.921,87,51432,1371.087,1021.847,1350,1040,39,39
10686,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0140-0566:c:2/3 t:5/12 - TimeCourseNoise #3,1436,16770.755,71,65535,608.998,1017.182,584,1037,48,40
10687,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0141-0586:c:2/3 t:5/12 - TimeCourseNoise #3,2300,14220.259,98,55944,167.792,995.239,130,1030,75,67
10688,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0142-0566:c:2/3 t:5/12 - TimeCourseNoise #3,549,11880.016,105,44146,341.010,1017.316,328,1030,28,27
10689,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0143-0574:c:2/3 t:5/12 - TimeCourseNoise #3,842,12861.548,123,50116,848.601,1007.873,832,1026,36,35
10690,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0144-0577:c:2/3 t:5/12 - TimeCourseNoise #3,1054,14834.595,128,57169,660.921,1005.752,642,1024,38,36
10691,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0145-0577:c:2/3 t:5/12 - TimeCourseNoise #3,573,12256.332,155,52908,1489.676,1007.411,1476,1023,25,34
10692,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0146-0578:c:2/3 t:5/12 - TimeCourseNoise #3,843,19724.712,189,64954,60.130,1004.961,44,1022,32,34
10693,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0147-0584:c:2/3 t:5/12 - TimeCourseNoise #3,786,13152.810,57,49753,801.757,1000.533,779,1017,42,37
10694,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0148-0583:c:2/3 t:5/12 - TimeCourseNoise #3,638,12521.263,162,47266,1220.655,1002.119,1203,1016,31,32
10695,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0149-0593:c:2/3 t:5/12 - TimeCourseNoise #3,1661,18143.025,123,60608,980.496,990.326,956,1013,47,47
10696,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0150-0598:c:2/3 t:5/12 - TimeCourseNoise #3,2083,21047.981,91,65535,1121.861,984.909,1095,1010,53,50
10697,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0151-0594:c:2/3 t:5/12 - TimeCourseNoise #3,721,12329.853,64,49774,278.293,987.038,262,1005,36,33
10698,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0152-0597:c:2/3 t:5/12 - TimeCourseNoise #3,767,12656.327,96,51385,552.267,982.676,533,1005,38,38
10699,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0153-0592:c:2/3 t:5/12 - TimeCourseNoise #3,428,11864.217,119,47122,431.953,990.446,419,1004,26,26
10700,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0154-0609:c:2/3 t:5/12 - TimeCourseNoise #3,998,13514.707,46,60520,32.905,973.215,14,996,34,44
10701,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0155-0604:c:2/3 t:5/12 - TimeCourseNoise #3,879,14176.170,128,54176,1035.831,978.849,1017,996,36,34
10702,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0156-0608:c:2/3 t:5/12 - TimeCourseNoise #3,1128,18289.710,146,62172,1335.160,974.251,1316,993,38,37
10703,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0157-0609:c:2/3 t:5/12 - TimeCourseNoise #3,1028,16377.675,285,58923,621.867,973.624,603,992,37,36
10704,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0158-0610:c:2/3 t:5/12 - TimeCourseNoise #3,1162,18195.428,121,60725,751.948,973.066,732,992,39,39
10705,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0159-0605:c:2/3 t:5/12 - TimeCourseNoise #3,582,13354.443,57,46430,917.328,977.306,896,991,39,27
10706,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0160-0617:c:2/3 t:5/12 - TimeCourseNoise #3,1236,15319.551,71,65535,362.082,965.384,343,986,38,41
10707,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0161-0619:c:2/3 t:5/12 - TimeCourseNoise #3,647,11731.629,73,50307,1175.078,964.315,1155,981,37,34
10708,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0162-0631:c:2/3 t:5/12 - TimeCourseNoise #3,1882,16337.597,123,54602,702.104,951.399,679,979,48,55
10709,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0163-0634:c:2/3 t:5/12 - TimeCourseNoise #3,1582,14669.729,89,59624,309.881,948.429,285,970,49,43
10710,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0164-0631:c:2/3 t:5/12 - TimeCourseNoise #3,745,13301.189,123,52313,841.662,952.726,827,969,29,34
10711,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0165-0641:c:2/3 t:5/12 - TimeCourseNoise #3,1476,13061.255,98,54497,143.796,939.945,123,965,43,47
10712,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0166-0642:c:2/3 t:5/12 - TimeCourseNoise #3,662,13912.844,62,59859,501.872,939.482,487,957,33,33
10713,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0167-0642:c:2/3 t:5/12 - TimeCourseNoise #3,920,13532.839,82,54698,1371.136,941.255,1352,957,38,32
10714,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0168-0649:c:2/3 t:5/12 - TimeCourseNoise #3,764,12898.313,134,46034,1100.045,932.376,1081,954,40,40
10715,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0169-0652:c:2/3 t:5/12 - TimeCourseNoise #3,1220,16779.719,176,57716,1032.097,932.278,1011,952,45,42
10716,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0170-0649:c:2/3 t:5/12 - TimeCourseNoise #3,648,11725.849,91,43653,586.255,934.137,572,951,33,35
10717,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0171-0649:c:2/3 t:5/12 - TimeCourseNoise #3,780,14824.133,119,52485,1213.559,934.181,1198,950,31,32
10718,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0172-0652:c:2/3 t:5/12 - TimeCourseNoise #3,1078,14349.895,94,58846,1313.905,930.990,1294,949,39,36
10719,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0173-0664:c:2/3 t:5/12 - TimeCourseNoise #3,1188,13559.827,98,52683,916.731,919.954,898,940,37,42
10720,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0174-0672:c:2/3 t:5/12 - TimeCourseNoise #3,1355,14055.812,80,65535,353.217,910.606,333,934,40,46
10721,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0175-0675:c:2/3 t:5/12 - TimeCourseNoise #3,988,13053.273,78,53639,459.734,906.035,438,928,41,41
10722,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0176-0672:c:2/3 t:5/12 - TimeCourseNoise #3,599,11405.366,87,53319,744.325,909.543,730,925,28,29
10723,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0177-0677:c:2/3 t:5/12 - TimeCourseNoise #3,573,12241.843,94,52264,854.765,905.954,839,923,32,34
10724,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0178-0684:c:2/3 t:5/12 - TimeCourseNoise #3,957,15400.868,219,52504,306.979,898.593,290,918,33,38
10725,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0179-0686:c:2/3 t:5/12 - TimeCourseNoise #3,1040,14820.966,107,65535,174.826,897.472,159,917,32,40
10726,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0180-0682:c:2/3 t:5/12 - TimeCourseNoise #3,643,13208.645,324,50280,1355.337,901.284,1341,915,29,29
10727,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0181-0709:c:2/3 t:5/12 - TimeCourseNoise #3,2205,20594.334,93,65535,1279.890,874.838,1253,910,53,73
10728,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0182-0702:c:2/3 t:5/12 - TimeCourseNoise #3,1094,14614.176,96,53831,410.765,879.139,389,905,40,48
10729,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0183-0696:c:2/3 t:5/12 - TimeCourseNoise #3,591,12212.912,87,44138,1202.055,886.937,1186,904,29,35
10730,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0184-0698:c:2/3 t:5/12 - TimeCourseNoise #3,1175,12772.978,61,51171,1070.572,884.919,1048,903,48,36
10731,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0185-0701:c:2/3 t:5/12 - TimeCourseNoise #3,826,12421.977,85,44270,567.778,880.815,547,899,38,35
10732,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0186-0698:c:2/3 t:5/12 - TimeCourseNoise #3,643,15243.526,318,53428,1312.628,884.463,1298,899,28,29
10733,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0187-0700:c:2/3 t:5/12 - TimeCourseNoise #3,610,12937.461,119,58357,1151.108,882.626,1128,896,39,27
10734,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0188-0716:c:2/3 t:5/12 - TimeCourseNoise #3,1006,14368.348,133,57841,709.050,866.919,690,886,37,39
10735,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0189-0720:c:2/3 t:5/12 - TimeCourseNoise #3,1431,15422.117,155,58101,610.114,862.909,587,885,46,44
10736,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0190-0723:c:2/3 t:5/12 - TimeCourseNoise #3,495,12715.307,114,51412,45.423,861.579,31,875,27,31
10737,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0191-0724:c:2/3 t:5/12 - TimeCourseNoise #3,798,12610.321,121,52921,1362.212,857.554,1345,874,34,31
10738,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0192-0730:c:2/3 t:5/12 - TimeCourseNoise #3,1172,17303.437,126,65535,835.912,852.536,816,871,40,37
10739,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0193-0730:c:2/3 t:5/12 - TimeCourseNoise #3,846,12440.681,62,54381,113.535,852.882,96,870,33,35
10740,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0194-0740:c:2/3 t:5/12 - TimeCourseNoise #3,1169,13719.126,112,61680,488.111,843.117,468,861,41,37
10741,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0195-0737:c:2/3 t:5/12 - TimeCourseNoise #3,633,13625.627,171,52075,655.152,845.789,642,861,27,31
10742,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0196-0733:c:2/3 t:5/12 - TimeCourseNoise #3,410,12329.117,98,50459,988.732,847.790,975,861,29,23
